2013020816, BUF, v
2013020816, PHX, h
2013020817, PHI, v
2013020817, ANA, h
2013020818, PIT, v
2013020818, LAK, h
2013020819, NYI, v
2013020819, NYR, h
2013020820, STL, v
2013020820, CAR, h
2013020821, WSH, v
2013020821, DET, h
2013020822, NJD, v
2013020822, NSH, h
2013020823, VAN, v
2013020823, WPG, h
2013020824, EDM, v
2013020824, BOS, h
2013020825, TBL, v
2013020825, MTL, h
2013020826, BUF, v
2013020826, COL, h
2013020827, PHI, v
2013020827, LAK, h
2013020828, OTT, v
2013020828, TOR, h
2013020829, FLA, v
2013020829, CBJ, h
2013020830, NSH, v
2013020830, STL, h
2013020831, PIT, v
2013020831, PHX, h
2013020832, MIN, v
2013020832, CGY, h
2013020833, DAL, v
2013020833, ANA, h
2013020834, CHI, v
2013020834, SJS, h
2013020835, DET, v
2013020835, WSH, h
2013020836, WPG, v
2013020836, MTL, h
2013020837, EDM, v
2013020837, BUF, h
2013020838, OTT, v
2013020838, PIT, h
2013020839, VAN, v
2013020839, DET, h
2013020840, COL, v
2013020840, NJD, h
2013020841, CBJ, v
2013020841, ANA, h
2013020842, CHI, v
2013020842, LAK, h
2013020843, PHI, v
2013020843, SJS, h
2013020844, VAN, v
2013020844, BOS, h
2013020845, COL, v
2013020845, NYR, h
2013020846, WPG, v
2013020846, CAR, h
2013020847, CGY, v
2013020847, MTL, h
2013020848, TOR, v
2013020848, FLA, h
2013020849, NYI, v
2013020849, WSH, h
2013020850, OTT, v
2013020850, STL, h
2013020851, TBL, v
2013020851, MIN, h
2013020852, DAL, v
2013020852, PHX, h
2013020853, PIT, v
2013020853, BUF, h
2013020854, CHI, v
2013020854, ANA, h
2013020855, DAL, v
2013020855, SJS, h
2013020856, CGY, v
2013020856, NYI, h
2013020857, EDM, v
2013020857, NYR, h
2013020858, COL, v
2013020858, PHI, h
2013020859, WPG, v
2013020859, WSH, h
2013020860, VAN, v
2013020860, MTL, h
2013020861, BUF, v
2013020861, OTT, h
2013020862, TOR, v
2013020862, TBL, h
2013020863, DET, v
2013020863, FLA, h
2013020864, BOS, v
2013020864, STL, h
2013020865, NSH, v
2013020865, MIN, h
2013020866, CBJ, v
2013020866, LAK, h
2013020867, EDM, v
2013020867, NJD, h
2013020868, NYR, v
2013020868, PIT, h
2013020869, FLA, v
2013020869, CAR, h
2013020870, CHI, v
2013020870, PHX, h
2013020871, CBJ, v
2013020871, SJS, h
2013020872, CGY, v
2013020872, PHI, h
2013020873, WPG, v
2013020873, STL, h
2013020874, OTT, v
2013020874, BOS, h
2013020875, VAN, v
2013020875, TOR, h
2013020876, MTL, v
2013020876, CAR, h
2013020877, DET, v
2013020877, TBL, h
2013020878, COL, v
2013020878, NYI, h
2013020879, NJD, v
2013020879, WSH, h
2013020880, ANA, v
2013020880, NSH, h
2013020881, PHX, v
2013020881, DAL, h
2013020882, BOS, v
2013020882, BUF, h
2013020883, DET, v
2013020883, MTL, h
2013020884, LAK, v
2013020884, COL, h
2013020885, STL, v
2013020885, VAN, h
2013020886, CBJ, v
2013020886, NJD, h
2013020887, TOR, v
2013020887, NYI, h
2013020888, CHI, v
2013020888, NYR, h
2013020889, SJS, v
2013020889, PHI, h
2013020890, MTL, v
2013020890, PIT, h
2013020891, DET, v
2013020891, OTT, h
2013020892, WSH, v
2013020892, FLA, h
2013020893, TBL, v
2013020893, NSH, h
2013020894, PHX, v
2013020894, WPG, h
2013020895, CAR, v
2013020895, DAL, h
2013020896, LAK, v
2013020896, CGY, h
2013020897, MIN, v
2013020897, EDM, h
2013020898, SJS, v
2013020898, BUF, h
2013020899, PHX, v
2013020899, COL, h
2013020900, MIN, v
2013020900, VAN, h
2013020901, STL, v
2013020901, ANA, h
2013020902, WSH, v
2013020902, BOS, h
2013020903, NJD, v
2013020903, NYI, h
2013020904, NYR, v
2013020904, PHI, h
2013020905, FLA, v
2013020905, CBJ, h
2013020906, WPG, v
2013020906, NSH, h
2013020907, TBL, v
2013020907, DAL, h
2013020908, CAR, v
2013020908, LAK, h
2013020909, TOR, v
2013020909, MTL, h
2013020910, PIT, v
2013020910, CHI, h
2013020911, CGY, v
2013020911, EDM, h
2013020912, PHI, v
2013020912, WSH, h
2013020913, SJS, v
2013020913, NJD, h
2013020914, FLA, v
2013020914, NYI, h
2013020915, OTT, v
2013020915, VAN, h
2013020916, BOS, v
2013020916, NYR, h
2013020917, TBL, v
2013020917, COL, h
2013020918, STL, v
2013020918, PHX, h
2013020919, CAR, v
2013020919, ANA, h
2013020920, CBJ, v
2013020920, TOR, h
2013020921, BUF, v
2013020921, DAL, h
2013020922, CGY, v
2013020922, MIN, h
2013020923, MTL, v
2013020923, LAK, h
2013020924, FLA, v
2013020924, BOS, h
2013020925, DET, v
2013020925, NJD, h
2013020926, DAL, v
2013020926, CBJ, h
2013020927, COL, v
2013020927, CHI, h
2013020928, TBL, v
2013020928, STL, h
2013020929, PIT, v
2013020929, NSH, h
2013020930, NYI, v
2013020930, WPG, h
2013020931, VAN, v
2013020931, PHX, h
2013020932, OTT, v
2013020932, EDM, h
2013020933, CAR, v
2013020933, SJS, h
2013020934, TOR, v
2013020934, NYR, h
2013020935, WSH, v
2013020935, PHI, h
2013020936, OTT, v
2013020936, CGY, h
2013020937, MTL, v
2013020937, ANA, h
2013020938, WSH, v
2013020938, BOS, h
2013020939, LAK, v
2013020939, WPG, h
2013020940, COL, v
2013020940, DET, h
2013020941, BUF, v
2013020941, TBL, h
2013020942, CBJ, v
2013020942, CHI, h
2013020943, STL, v
2013020943, NSH, h
2013020944, VAN, v
2013020944, DAL, h
2013020945, MTL, v
2013020945, PHX, h
2013020946, NYI, v
2013020946, EDM, h
2013020947, PIT, v
2013020947, SJS, h
2013020948, NYR, v
2013020948, CAR, h
2013020949, NJD, v
2013020949, DET, h
2013020950, BUF, v
2013020950, FLA, h
2013020951, NYI, v
2013020951, CGY, h
2013020952, PIT, v
2013020952, ANA, h
2013020953, OTT, v
2013020953, WPG, h
2013020954, STL, v
2013020954, COL, h
2013020955, PHI, v
2013020955, TOR, h
2013020956, BOS, v
2013020956, TBL, h
2013020957, CAR, v
2013020957, NJD, h
2013020958, PHX, v
2013020958, WSH, h
2013020959, CBJ, v
2013020959, NSH, h
2013020960, MIN, v
2013020960, DAL, h
2013020961, CGY, v
2013020961, VAN, h
2013020962, MTL, v
2013020962, SJS, h
2013020963, BOS, v
2013020963, FLA, h
2013020964, CHI, v
2013020964, BUF, h
2013020965, DET, v
2013020965, NYR, h
2013020966, STL, v
2013020966, MIN, h
2013020967, LAK, v
2013020967, EDM, h
2013020968, PIT, v
2013020968, WSH, h
2013020969, NSH, v
2013020969, OTT, h
2013020970, PHX, v
2013020970, TBL, h
2013020971, CBJ, v
2013020971, DAL, h
2013020972, WPG, v
2013020972, COL, h
2013020973, LAK, v
2013020973, CGY, h
2013020974, NYI, v
2013020974, VAN, h
2013020975, TOR, v
2013020975, ANA, h
2013020976, NSH, v
2013020976, BUF, h
2013020977, NJD, v
2013020977, PHI, h
2013020978, NYR, v
2013020978, CAR, h
2013020979, DET, v
2013020979, CBJ, h
2013020980, PHX, v
2013020980, FLA, h
2013020981, WSH, v
2013020981, PIT, h
2013020982, DAL, v
2013020982, STL, h
2013020983, EDM, v
2013020983, MIN, h
2013020984, TOR, v
2013020984, SJS, h
2013020985, BOS, v
2013020985, MTL, h
2013020986, VAN, v
2013020986, WPG, h
2013020987, CHI, v
2013020987, COL, h
2013020988, ANA, v
2013020988, CGY, h
2013020989, PHX, v
2013020989, BOS, h
2013020990, BUF, v
2013020990, CAR, h
2013020991, SJS, v
2013020991, CBJ, h
2013020992, FLA, v
2013020992, TBL, h
2013020993, EDM, v
2013020993, STL, h
2013020994, NYR, v
2013020994, MIN, h
2013020995, TOR, v
2013020995, LAK, h
2013020996, SJS, v
2013020996, NYI, h
2013020997, VAN, v
2013020997, WSH, h
2013020998, EDM, v
2013020998, DET, h
2013020999, NJD, v
2013020999, FLA, h
2013021000, NSH, v
2013021000, CHI, h
2013021001, NYR, v
2013021001, WPG, h
2013021002, CGY, v
2013021002, DAL, h
2013021003, ANA, v
2013021003, COL, h
2013021004, CAR, v
2013021004, BOS, h
2013021005, PIT, v
2013021005, PHI, h
2013021006, OTT, v
2013021006, MTL, h
2013021007, NJD, v
2013021007, TBL, h
2013021008, BUF, v
2013021008, NYI, h
2013021009, STL, v
2013021009, NSH, h
2013021010, CBJ, v
2013021010, MIN, h
2013021011, CGY, v
2013021011, PHX, h
2013021012, ANA, v
2013021012, LAK, h
2013021013, VAN, v
2013021013, FLA, h
2013021014, TOR, v
2013021014, WSH, h
2013021015, EDM, v
2013021015, CAR, h
2013021016, SJS, v
2013021016, NYR, h
2013021017, COL, v
2013021017, OTT, h
2013021018, MTL, v
2013021018, BUF, h
2013021019, PHI, v
2013021019, PIT, h
2013021020, DET, v
2013021020, CHI, h
2013021021, DAL, v
2013021021, WPG, h
2013021022, MIN, v
2013021022, BOS, h
2013021023, VAN, v
2013021023, TBL, h
2013021024, WPG, v
2013021024, STL, h
2013021025, PHX, v
2013021025, LAK, h
2013021026, BOS, v
2013021026, NJD, h
2013021027, MIN, v
2013021027, NYI, h
2013021028, DAL, v
2013021028, PIT, h
2013021029, CAR, v
2013021029, CBJ, h
2013021030, COL, v
2013021030, MTL, h
2013021031, NYR, v
2013021031, OTT, h
2013021032, TOR, v
2013021032, DET, h
2013021033, CHI, v
2013021033, PHI, h
2013021034, BUF, v
2013021034, CGY, h
2013021035, NSH, v
2013021035, EDM, h
2013021036, WSH, v
2013021036, ANA, h
2013021037, FLA, v
2013021037, SJS, h
2013021038, TBL, v
2013021038, TOR, h
2013021039, STL, v
2013021039, CHI, h
2013021040, COL, v
2013021040, WPG, h
2013021041, NSH, v
2013021041, VAN, h
2013021042, MIN, v
2013021042, NJD, h
2013021043, DAL, v
2013021043, PHI, h
2013021044, CBJ, v
2013021044, MTL, h
2013021045, TBL, v
2013021045, OTT, h
2013021046, PIT, v
2013021046, DET, h
2013021047, BUF, v
2013021047, EDM, h
2013021048, FLA, v
2013021048, PHX, h
2013021049, WSH, v
2013021049, LAK, h
2013021050, ANA, v
2013021050, SJS, h
2013021051, NYR, v
2013021051, CBJ, h
2013021052, CAR, v
2013021052, CHI, h
2013021053, BOS, v
2013021053, COL, h
2013021054, NSH, v
2013021054, CGY, h
2013021055, STL, v
2013021055, PHI, h
2013021056, TBL, v
2013021056, PIT, h
2013021057, DET, v
2013021057, MIN, h
2013021058, OTT, v
2013021058, DAL, h
2013021059, FLA, v
2013021059, LAK, h
2013021060, MTL, v
2013021060, TOR, h
2013021061, NYR, v
2013021061, NJD, h
2013021062, CAR, v
2013021062, WPG, h
2013021063, BOS, v
2013021063, PHX, h
2013021064, CGY, v
2013021064, EDM, h
2013021065, WSH, v
2013021065, SJS, h
2013021066, CBJ, v
2013021066, NYI, h
2013021067, STL, v
2013021067, PIT, h
2013021068, TOR, v
2013021068, NJD, h
2013021069, NSH, v
2013021069, CHI, h
2013021070, MIN, v
2013021070, DET, h
2013021071, BUF, v
2013021071, VAN, h
2013021072, FLA, v
2013021072, ANA, h
2013021073, PHX, v
2013021073, NYR, h
2013021074, LAK, v
2013021074, PHI, h
2013021075, MTL, v
2013021075, BOS, h
2013021076, OTT, v
2013021076, TBL, h
2013021077, WPG, v
2013021077, DAL, h
2013021078, SJS, v
2013021078, CGY, h
2013021079, STL, v
2013021079, TOR, h
2013021080, PHX, v
2013021080, PIT, h
2013021081, LAK, v
2013021081, WSH, h
2013021082, NYI, v
2013021082, CAR, h
2013021083, BUF, v
2013021083, MTL, h
2013021084, OTT, v
2013021084, FLA, h
2013021085, DET, v
2013021085, CBJ, h
2013021086, DAL, v
2013021086, CHI, h
2013021087, COL, v
2013021087, NSH, h
2013021088, SJS, v
2013021088, EDM, h
2013021089, VAN, v
2013021089, MIN, h
2013021090, PHI, v
2013021090, NYR, h
2013021091, ANA, v
2013021091, CGY, h
2013021092, CHI, v
2013021092, BOS, h
2013021093, PHX, v
2013021093, NJD, h
2013021094, LAK, v
2013021094, PIT, h
2013021095, MTL, v
2013021095, DET, h
2013021096, NYI, v
2013021096, TBL, h
2013021097, CAR, v
2013021097, FLA, h
2013021098, MIN, v
2013021098, STL, h
2013021099, BUF, v
2013021099, NSH, h
2013021100, VAN, v
2013021100, COL, h
2013021101, WPG, v
2013021101, SJS, h
2013021102, TOR, v
2013021102, PHI, h
2013021103, PIT, v
2013021103, CBJ, h
2013021104, CHI, v
2013021104, OTT, h
2013021105, NSH, v
2013021105, DAL, h
2013021106, NYR, v
2013021106, CGY, h
2013021107, ANA, v
2013021107, EDM, h
2013021108, BOS, v
2013021108, WSH, h
2013021109, SJS, v
2013021109, COL, h
2013021110, TBL, v
2013021110, BUF, h
2013021111, DET, v
2013021111, TOR, h
2013021112, MTL, v
2013021112, FLA, h
2013021113, NJD, v
2013021113, NYI, h
2013021114, CBJ, v
2013021114, CAR, h
2013021115, DAL, v
2013021115, STL, h
2013021116, MIN, v
2013021116, PHX, h
2013021117, ANA, v
2013021117, VAN, h
2013021118, WPG, v
2013021118, LAK, h
2013021119, CGY, v
2013021119, OTT, h
2013021120, TBL, v
2013021120, DET, h
2013021121, BOS, v
2013021121, PHI, h
2013021122, CHI, v
2013021122, PIT, h
2013021123, WSH, v
2013021123, NSH, h
2013021124, NYR, v
2013021124, EDM, h
2013021125, CAR, v
2013021125, OTT, h
2013021126, FLA, v
2013021126, NJD, h
2013021127, WPG, v
2013021127, ANA, h
2013021128, MIN, v
2013021128, LAK, h
2013021129, NJD, v
2013021129, BUF, h
2013021130, CGY, v
2013021130, TOR, h
2013021131, FLA, v
2013021131, NYI, h
2013021132, CAR, v
2013021132, PIT, h
2013021133, DAL, v
2013021133, WSH, h
2013021134, COL, v
2013021134, CBJ, h
2013021135, MTL, v
2013021135, TBL, h
2013021136, PHI, v
2013021136, STL, h
2013021137, NYR, v
2013021137, VAN, h
2013021138, WPG, v
2013021138, PHX, h
2013021139, EDM, v
2013021139, SJS, h
2013021140, NYI, v
2013021140, OTT, h
2013021141, BOS, v
2013021141, DET, h
2013021142, EDM, v
2013021142, ANA, h
2013021143, PHX, v
2013021143, LAK, h
2013021144, CBJ, v
2013021144, PHI, h
2013021145, DAL, v
2013021145, CAR, h
2013021146, BOS, v
2013021146, TOR, h
2013021147, CGY, v
2013021147, TBL, h
2013021148, MIN, v
2013021148, CHI, h
2013021149, BUF, v
2013021149, STL, h
2013021150, PIT, v
2013021150, WPG, h
2013021151, NYR, v
2013021151, COL, h
2013021152, LAK, v
2013021152, SJS, h
2013021153, MTL, v
2013021153, OTT, h
2013021154, CHI, v
2013021154, CBJ, h
2013021155, WSH, v
2013021155, NJD, h
2013021156, BUF, v
2013021156, DET, h
2013021157, CGY, v
2013021157, FLA, h
2013021158, EDM, v
2013021158, PHX, h
2013021159, NSH, v
2013021159, ANA, h
2013021160, PHI, v
2013021160, BOS, h
2013021161, COL, v
2013021161, STL, h
2013021162, WSH, v
2013021162, NYI, h
2013021163, WPG, v
2013021163, TOR, h
2013021164, DET, v
2013021164, MTL, h
2013021165, DAL, v
2013021165, TBL, h
2013021166, OTT, v
2013021166, NYR, h
2013021167, NJD, v
2013021167, CAR, h
2013021168, PIT, v
2013021168, MIN, h
2013021169, LAK, v
2013021169, VAN, h
2013021170, NSH, v
2013021170, SJS, h
2013021171, DAL, v
2013021171, FLA, h
2013021172, NYI, v
2013021172, CBJ, h
2013021173, BUF, v
2013021173, PHI, h
2013021174, STL, v
2013021174, CHI, h
2013021175, PIT, v
2013021175, COL, h
2013021176, ANA, v
2013021176, EDM, h
2013021177, CGY, v
2013021177, NJD, h
2013021178, MIN, v
2013021178, WPG, h
2013021179, ANA, v
2013021179, VAN, h
2013021180, DET, v
2013021180, BUF, h
2013021181, OTT, v
2013021181, NYI, h
2013021182, CAR, v
2013021182, NYR, h
2013021183, PHX, v
2013021183, CBJ, h
2013021184, TOR, v
2013021184, TBL, h
2013021185, PHI, v
2013021185, FLA, h
2013021186, WSH, v
2013021186, STL, h
2013021187, BOS, v
2013021187, MIN, h
2013021188, NSH, v
2013021188, DAL, h
2013021189, COL, v
2013021189, EDM, h
2013021190, MTL, v
2013021190, CHI, h
2013021191, DET, v
2013021191, PIT, h
2013021192, LAK, v
2013021192, CGY, h
2013021193, SJS, v
2013021193, ANA, h
2013021194, BUF, v
2013021194, NYR, h
2013021195, WSH, v
2013021195, CAR, h
2013021196, NYI, v
2013021196, MTL, h
2013021197, NJD, v
2013021197, OTT, h
2013021198, PHI, v
2013021198, TBL, h
2013021199, TOR, v
2013021199, FLA, h
2013021200, PHX, v
2013021200, NSH, h
2013021201, STL, v
2013021201, MIN, h
2013021202, BOS, v
2013021202, WPG, h
2013021203, LAK, v
2013021203, EDM, h
2013021204, COL, v
2013021204, VAN, h
2013021205, CHI, v
2013021205, WSH, h
2013021206, CAR, v
2013021206, DET, h
2013021207, CBJ, v
2013021207, TBL, h
2013021208, NYI, v
2013021208, NJD, h
2013021209, STL, v
2013021209, DAL, h
2013021210, WPG, v
2013021210, CGY, h
2013021211, COL, v
2013021211, SJS, h
2013021212, BUF, v
2013021212, BOS, h
2013021213, PHI, v
2013021213, PIT, h
2013021214, NYR, v
2013021214, MTL, h
2013021215, TOR, v
2013021215, OTT, h
2013021216, CBJ, v
2013021216, FLA, h
2013021217, CHI, v
2013021217, NSH, h
2013021218, SJS, v
2013021218, PHX, h
2013021219, VAN, v
2013021219, EDM, h
2013021220, ANA, v
2013021220, LAK, h
2013021221, BOS, v
2013021221, NJD, h
2013021222, CAR, v
2013021222, PHI, h
2013021223, TBL, v
2013021223, WSH, h
2013021224, DET, v
2013021224, STL, h
2013021225, NYI, v
2013021225, BUF, h
2013021226, OTT, v
2013021226, PIT, h
2013021227, NSH, v
2013021227, MIN, h
2013021228, CGY, v
2013021228, VAN, h
2013021229, COL, v
2013021229, ANA, h
2013021230, DAL, v
2013021230, PHX, h
2013020001, TOR, v
2013020001, MTL, h
2013020002, WSH, v
2013020002, CHI, h
2013020003, WPG, v
2013020003, EDM, h
2013020004, TOR, v
2013020004, PHI, h
2013020005, BUF, v
2013020005, DET, h
2013020006, ANA, v
2013020006, COL, h
2013020007, TBL, v
2013020007, BOS, h
2013020008, NJD, v
2013020008, PIT, h
2013020009, CGY, v
2013020009, WSH, h
2013020011, LAK, v
2013020011, MIN, h
2013020010, NSH, v
2013020010, STL, h
2013020012, FLA, v
2013020012, DAL, h
2013020013, NYR, v
2013020013, PHX, h
2013020014, VAN, v
2013020014, SJS, h
2013020015, OTT, v
2013020015, BUF, h
2013020016, NYI, v
2013020016, NJD, h
2013020017, DET, v
2013020017, CAR, h
2013020018, CGY, v
2013020018, CBJ, h
2013020019, LAK, v
2013020019, WPG, h
2013020020, NSH, v
2013020020, COL, h
2013020021, DET, v
2013020021, BOS, h
2013020022, OTT, v
2013020022, TOR, h
2013020023, PHI, v
2013020023, MTL, h
2013020024, CBJ, v
2013020024, NYI, h
2013020025, BUF, v
2013020025, PIT, h
2013020026, TBL, v
2013020026, CHI, h
2013020027, FLA, v
2013020027, STL, h
2013020028, WSH, v
2013020028, DAL, h
2013020029, ANA, v
2013020029, MIN, h
2013020030, EDM, v
2013020030, VAN, h
2013020031, PHX, v
2013020031, SJS, h
2013020032, PHI, v
2013020032, CAR, h
2013020033, ANA, v
2013020033, WPG, h
2013020034, VAN, v
2013020034, CGY, h
2013020035, NJD, v
2013020035, EDM, h
2013020036, NYR, v
2013020036, LAK, h
2013020037, COL, v
2013020037, TOR, h
2013020038, PHX, v
2013020038, NYI, h
2013020039, FLA, v
2013020039, PHI, h
2013020040, CAR, v
2013020040, PIT, h
2013020041, TBL, v
2013020041, BUF, h
2013020042, MIN, v
2013020042, NSH, h
2013020043, NJD, v
2013020043, VAN, h
2013020044, NYR, v
2013020044, SJS, h
2013020045, CHI, v
2013020045, STL, h
2013020046, MTL, v
2013020046, CGY, h
2013020047, OTT, v
2013020047, LAK, h
2013020048, COL, v
2013020048, BOS, h
2013020049, CBJ, v
2013020049, BUF, h
2013020050, CAR, v
2013020050, WSH, h
2013020051, PHX, v
2013020051, DET, h
2013020052, FLA, v
2013020052, TBL, h
2013020053, TOR, v
2013020053, NSH, h
2013020054, WPG, v
2013020054, MIN, h
2013020055, MTL, v
2013020055, EDM, h
2013020056, SJS, v
2013020056, VAN, h
2013020057, NYR, v
2013020057, ANA, h
2013020058, PHX, v
2013020058, PHI, h
2013020059, LAK, v
2013020059, CAR, h
2013020060, PIT, v
2013020060, FLA, h
2013020061, NYI, v
2013020061, CHI, h
2013020062, DAL, v
2013020062, WPG, h
2013020063, NJD, v
2013020063, CGY, h
2013020068, BOS, v
2013020068, CBJ, h
2013020064, EDM, v
2013020064, TOR, h
2013020065, PHI, v
2013020065, DET, h
2013020066, PIT, v
2013020066, TBL, h
2013020067, COL, v
2013020067, WSH, h
2013020069, BUF, v
2013020069, CHI, h
2013020070, NYR, v
2013020070, STL, h
2013020071, NYI, v
2013020071, NSH, h
2013020072, DAL, v
2013020072, MIN, h
2013020073, MTL, v
2013020073, VAN, h
2013020074, OTT, v
2013020074, SJS, h
2013020075, PHX, v
2013020075, CAR, h
2013020076, LAK, v
2013020076, FLA, h
2013020077, NJD, v
2013020077, WPG, h
2013020078, OTT, v
2013020078, ANA, h
2013020079, DET, v
2013020079, BOS, h
2013020080, EDM, v
2013020080, WSH, h
2013020081, MIN, v
2013020081, BUF, h
2013020082, MIN, v
2013020082, TOR, h
2013020083, BUF, v
2013020083, NYI, h
2013020084, VAN, v
2013020084, PHI, h
2013020085, EDM, v
2013020085, PIT, h
2013020086, CHI, v
2013020086, CAR, h
2013020088, LAK, v
2013020088, TBL, h
2013020087, CBJ, v
2013020087, DET, h
2013020089, SJS, v
2013020089, STL, h
2013020090, FLA, v
2013020090, NSH, h
2013020091, MTL, v
2013020091, WPG, h
2013020092, DAL, v
2013020092, COL, h
2013020093, OTT, v
2013020093, PHX, h
2013020094, NYR, v
2013020094, WSH, h
2013020095, CGY, v
2013020095, ANA, h
2013020096, VAN, v
2013020096, BUF, h
2013020097, CAR, v
2013020097, TOR, h
2013020098, EDM, v
2013020098, NYI, h
2013020099, PIT, v
2013020099, PHI, h
2013020100, CBJ, v
2013020100, MTL, h
2013020101, NJD, v
2013020101, OTT, h
2013020102, MIN, v
2013020102, TBL, h
2013020103, BOS, v
2013020103, FLA, h
2013020104, STL, v
2013020104, CHI, h
2013020105, LAK, v
2013020105, NSH, h
2013020106, SJS, v
2013020106, DAL, h
2013020107, DET, v
2013020107, COL, h
2013020108, STL, v
2013020108, WPG, h
2013020109, PHX, v
2013020109, ANA, h
2013020110, VAN, v
2013020110, PIT, h
2013020111, EDM, v
2013020111, OTT, h
2013020112, COL, v
2013020112, BUF, h
2013020113, NSH, v
2013020113, MTL, h
2013020114, BOS, v
2013020114, TBL, h
2013020115, MIN, v
2013020115, FLA, h
2013020116, NYR, v
2013020116, NJD, h
2013020117, CAR, v
2013020117, NYI, h
2013020118, CBJ, v
2013020118, WSH, h
2013020119, TOR, v
2013020119, CHI, h
2013020120, DET, v
2013020120, PHX, h
2013020121, CGY, v
2013020121, SJS, h
2013020122, DAL, v
2013020122, LAK, h
2013020123, VAN, v
2013020123, CBJ, h
2013020124, NSH, v
2013020124, WPG, h
2013020125, DAL, v
2013020125, ANA, h
2013020126, SJS, v
2013020126, DET, h
2013020127, COL, v
2013020127, PIT, h
2013020128, CGY, v
2013020128, LAK, h
2013020129, ANA, v
2013020129, TOR, h
2013020130, VAN, v
2013020130, NYI, h
2013020131, NJD, v
2013020131, CBJ, h
2013020132, EDM, v
2013020132, MTL, h
2013020133, CHI, v
2013020133, FLA, h
2013020134, NSH, v
2013020134, MIN, h
2013020135, WSH, v
2013020135, WPG, h
2013020136, CGY, v
2013020136, PHX, h
2013020137, OTT, v
2013020137, DET, h
2013020138, BOS, v
2013020138, BUF, h
2013020139, SJS, v
2013020139, BOS, h
2013020140, VAN, v
2013020140, NJD, h
2013020141, NYR, v
2013020141, PHI, h
2013020142, ANA, v
2013020142, MTL, h
2013020143, CHI, v
2013020143, TBL, h
2013020144, WPG, v
2013020144, NSH, h
2013020145, CAR, v
2013020145, MIN, h
2013020146, CGY, v
2013020146, DAL, h
2013020147, WSH, v
2013020147, EDM, h
2013020148, PHX, v
2013020148, LAK, h
2013020149, NYI, v
2013020149, PIT, h
2013020150, TOR, v
2013020150, CBJ, h
2013020151, ANA, v
2013020151, OTT, h
2013020152, BUF, v
2013020152, FLA, h
2013020153, VAN, v
2013020153, STL, h
2013020154, CAR, v
2013020154, COL, h
2013020164, EDM, v
2013020164, PHX, h
2013020155, NJD, v
2013020155, BOS, h
2013020156, PIT, v
2013020156, TOR, h
2013020157, SJS, v
2013020157, MTL, h
2013020158, NYR, v
2013020158, DET, h
2013020159, BUF, v
2013020159, TBL, h
2013020160, PHI, v
2013020160, NYI, h
2013020161, WPG, v
2013020161, DAL, h
2013020162, MIN, v
2013020162, CHI, h
2013020163, STL, v
2013020163, NSH, h
2013020165, WSH, v
2013020165, CGY, h
2013020166, SJS, v
2013020166, OTT, h
2013020167, TBL, v
2013020167, FLA, h
2013020168, ANA, v
2013020168, CBJ, h
2013020169, WPG, v
2013020169, COL, h
2013020170, EDM, v
2013020170, LAK, h
2013020171, DAL, v
2013020171, BUF, h
2013020172, PIT, v
2013020172, CAR, h
2013020173, MTL, v
2013020173, NYR, h
2013020174, CHI, v
2013020174, MIN, h
2013020175, WSH, v
2013020175, VAN, h
